id,type,text1,text2,text3,text4,text5,notes
derelict_mothership,CUSTOM,"Eines der legendären Vermessungsmutterschiffe, das stille automatisierte Arbeitstier der Domain-Erkundungs- und Kolonisierungsbemühungen. Im Wesentlichen handelt es sich hierbei um eine von-Neumann-Sonde, da die Vermessungsmutterschiffe über eine Autoforge-Kapazität verfügen, um eine Reihe kleinerer Vermessungsschiffe und die für die Durchführung ihrer laufenden Mission erforderlichen Vorräte herzustellen. Dieses Exemplar ist durch seinen jahrhundertelangen Dienst für die Domain verbrannt und ramponiert, ein treibender, vergessener Koloss.",,,,,
station_derelict_survey_mothership,SHIP,"Eines der legendären Vermessungsmutterschiffe, das stille automatisierte Arbeitstier der Domain-Erkundungs- und Kolonisierungsbemühungen. Im Wesentlichen handelt es sich hierbei um eine von-Neumann-Sonde, da die Vermessungsmutterschiffe über eine Autoforge-Kapazität verfügen, um eine Reihe kleinerer Vermessungsschiffe und die für die Durchführung ihrer laufenden Mission erforderlichen Vorräte herzustellen. Dieses Exemplar ist durch seinen jahrhundertelangen Dienst für die Domain verbrannt und ramponiert, ein treibender, vergessener Koloss.",,,,,
derelict_gatehauler,CUSTOM,"Ein riesiges, automatisiertes Raumschiff, dessen Aufgabe es war, die Tore zu transportieren, mit denen nahezu augenblickliche Verbindungen zwischen Sternensystemen hergestellt wurden. Nach unzähligen einsamen Zyklen wurde das Tor in einem neuen System platziert und aktiviert, um eine Flut von Neuankömmlingen hervorzubringen, die nach Ressourcen, Daten und Erfahrungen suchten, um die großartige Kultur und Wirtschaft des Domain zu nähren.",,,,,
derelict_seedship,CUSTOM,"Seeds verspricht Welten mit einer Reihe von Lebensformen, um die Prozesse in Gang zu setzen, die eine terranische Umwelt aufrechterhalten, von widerstandsfähigen Flechten über einfache Algen bis hin zu Kryopod-Tropfen, die mit der Verbesserung der planetarischen Bedingungen fortgeschrittenere Lebensformen freisetzen. Das Seedship wird die Welt verlassen, um neue Materialien von kleinen Asteroiden zu sammeln, ein neues Terraforming-Starterkit herzustellen und zum nächsten Ziel weiterzuziehen.",,,,,
derelict_cryosleeper,CUSTOM,"Dies ist eines der legendären riesigen Raumschiffe, die Millionen von Emigranten aus den Kernsystemen des Domain in die weiten Grenzgebiete transportierten, die sich vom Sagittarius-Arm bis zum Orion-Sporn erstrecken. Den schwachen, aber stabilen EM-Messwerten der Sensoren nach zu urteilen, sind viele der Schlafkapseln auch nach so vielen hundert Zyklen hier an den wilden Ufern von Perseus noch funktionsfähig.",,,,,
coronal_tap,CUSTOM,"Diese Klasse von Megastrukturen versorgte einst die unvorstellbare industrielle Macht der Domain mit Energie und brachte die menschliche Zivilisation dem Kardashev-Typ-II-Status ein großes Stück näher. Sie ist in der Lage, Energie in astronomischem Ausmaß direkt aus dem verbundenen Stern zu gewinnen. Der Verlust der Kontrolle über einen aktiven koronalen Hypershunt ohne Einhaltung der ordnungsgemäßen Abschaltverfahren kann katastrophale Folgen haben.",,,,,
cargo_pods,CUSTOM,"Eine Gruppe von Frachtkapseln, die durch den Weltraum treiben. Diese können wertvolle Güter enthalten, die geborgen werden können, oder sogar kryogen eingefrorene Besatzungsmitglieder, die gerettet werden können.",,,,,
cryopods,CUSTOM,"Eine Gruppe von Kryopods, die durch den Weltraum treiben. Diese enthalten wahrscheinlich kryogen eingefrorene Besatzungsmitglieder, die gerettet werden können.",,,,,
supply_cache,CUSTOM,"Ein Vorrat an Vorräten, Waffen oder anderer Ausrüstung, der treibend und vergessen war – bis jetzt.",,,,,
hidden_cache,CUSTOM,"Ein Cache, versteckt in einem tiefen Brunnen im Inneren eines großen Asteroiden, ohne Hinweis darauf, was sich darin befinden könnte.",,,,,
weapon_cache,CUSTOM,"Diese treibenden Frachtkapseln liefern ungewöhnliche Messwerte, die für die Bewaffnung des Raumschiffs einzigartig sind.",,,,,
,,,,,,,
mairaath_station1,CUSTOM,"Bei dem Angriff auf Mairaath im Zyklus 82 zerstört, verbleiben diese kalten Trümmer der ehemaligen Astropolis in einer Wolke aus ihren eigenen Trümmern in der Umlaufbahn.",,,,,
mairaath_station2,CUSTOM,"Ehemals eine der drei Astropoli von Mairaath, wurde diese Station von einem Treibstofftanker der Prometheus-Klasse gerammt und in einer Spur aus Fusionsfeuer und radioaktivem Staub aus ihrer Umlaufbahn gerissen. Seitdem wurde sie von Plünderern übernommen und zu einem Piratenrefugium umfunktioniert.",,"Die Schäden an dieser Station sind schon von weitem sichtbar und aus der Nähe noch erschreckender. Eine kurze Strahlungsmessung ergibt alarmierend hohe Werte, aber die Flüchtlinge, Verzweifelten und Banditen, die diese Station ihr Zuhause nennen, scheinen dringlichere Sorgen zu haben.",,,
planet_mazalot,CUSTOM,"Mazalot, das politische Zentrum des Zagan-Systems, ist dennoch ein armes und instabiles Staatswesen, das für eine Reihe autoritärer Regierungen bekannt ist, die die Mehrheit der Luddic-Bevölkerung abwechselnd umschmeicheln und unterdrücken. Der Planet selbst ist ein Beispiel für erfolgreiche Terraforming, wenn auch wasserarm. Die Errichtung und Aufrechterhaltung einer orbitalen Infrastruktur ist aufgrund eines außergewöhnlich starken Magnetfeldes schwierig. Dies hat wenig dazu beigetragen, die unabhängig denkende Bevölkerung zu stabilisieren.",,"Obwohl Mazalot ein Bevölkerungszentrum im Zagan-System und in der Tat demografisch bedeutend für den gesamten Sektor ist, stellt es dennoch ein schwaches Glied unter den Welten des Persean League dar und ist häufig Schauplatz von Staatsstreichen und Stellvertreterkriegen. Gelegentlich kommt ein wohlwollendes Regime an die Macht, das jedoch im langen Machtkampf zwischen der Liga und anderen großen Fraktionen ebenso schnell wieder von einer externen Kraft gestürzt wird.",,,
planet_yesod,CUSTOM,"Diese kalte, stille Welt aus steinigen Hochebenen, die von schlafenden Gletschern durchzogen sind, wurde vom Persean League befestigt, um seine AM-Treibstoffanlage zu schützen. Aufgrund fehlender Kapitalinvestitionen nach dem Zusammenbruch wurde die Produktion jedoch nie auf volle Kapazität gebracht. Trotz der Einwände der jeweiligen Regierung von Mazalot wurde eine Politik des freien Handels eingeführt, um die zivilen Betreiber zu beschwichtigen.",,"In Bezug auf Yesod sind sich die großen Liga-Gens nur darin einig, dass Tri-Tachyon keinen Fuß in der Welt fassen sollte – oder zumindest ist es wichtig, diese Anti-Tri-Tachyon-Politik in der Öffentlichkeit zu unterstützen. Durch konkurrierende Interessen mit effektivem Vetorecht blockiert, bleibt das volle Potenzial von Yesod noch ungenutzt.",,,
planet_ilm,CUSTOM,"Unabhängig davon, wer Mazalot regiert, lässt sich auf Ilm in den Fabriken und auf den Eisfeldern Geld verdienen, deren Exporte Kapital in dieses arme System fließen lassen. Die Jugendlichen von Mazalot kommen hierher, um zu arbeiten und ihre Gehaltsschecks nach Hause zu schicken, und viele weichen vom Weg des Ludd ab. Trotzdem gelingt es Ilm, Säuberungen und Kriege zu vermeiden, denn egal, wer Mazalot regiert, auf Ilm lässt sich Geld verdienen.",,"Dies ist mehr als eine Firmenstadt, es handelt sich um eine Unternehmenspolitik, die von einer Reihe von orbitalen Sicherheitsplattformen bis hin zu ferngesteuerten Minen reicht, die Ressourcen aus der zerklüfteten Kruste gewinnen. Ilm wird von einem halb-militarisierten Unternehmensvorstand regiert; die Identität der Investoren ist keine öffentlich zugängliche Information, aber die am wenigsten paranoiden Spekulationen gehen von einer Mischung aus Persean League- und Tri-Tachyon-Kapital aus.",,,
planet_salamanca,CUSTOM,"Ein dichter Stickstoffsmog lässt Kohlenwasserstoffe auf die verdorrten Berge aus Wassereis regnen, die Salamanca übersäen. Zu ihren Füßen verstreuen sich die fleckigen Kuppeln der Wohnsiedlungen gepanzerte Arbeiter, die Roboter-Drohnen hüten, welche die organischen Extraktoren und Raffinerien instand halten. Die gesamte Industrie hier wird – hinter entsprechenden Fassaden – von einem gestürzten mazalotischen Regime/kriminellen Kartell beherrscht.",,"Was als von einem Großkonzern unterstützte Siedlung zur Rohstoffgewinnung begann, wurde gewaltsam von einer kleinen Flotte gestürzt, die einem autoritären Regime treu ergeben war, das aus Mazalot vertrieben worden war. Sie haben versucht, durch den Wiedereintritt in die Persean League ihre Legitimität zurückzugewinnen, stehen jedoch in enger Verbindung zu kriminellen Netzwerken und genießen selbst – oder gerade – unter ihren Verbündeten in der Liga kein Vertrauen.",,,
planet_kazeron,CUSTOM,"Der metallreiche Kern eines ehemaligen Gasriesen, dessen Körper bei einer uralten himmlischen Katastrophe weggesprengt wurde, ist reich an exotischen Schwermetallen. Obwohl er nicht terraformbar ist, war er dennoch ein idealer Standort für die Domain, um eine Gruppe von Autofabriken zu errichten, die den Bedarf der Persean-Grenze an Schiffen, Ausrüstung und Schwermaschinen decken.",,"Die Welt von Kazeron in Persean League bezahlt ihre Rechnungen stets mit Kriegsschiffen – und hochqualifizierten Offizieren, die diese befehligen. Kazeron hat eine lange Tradition in der Industrie und der militärischen Produktion, was es zum Kernstück der Macht von Persean League macht.",,,
planet_eldfell,CUSTOM,"Eine karge Welt, die für eine Gruppe ungewöhnlich aktiver Hypervulkane, die Grettir, bekannt ist. Die dünne Atmosphäre wird vollständig durch Vulkanismus regeneriert.",,"Einst wurden reichhaltige Erze aus Konzessionsminen gewonnen, die am Fuße des Hypervulkan-Clusters Grettir angelegt worden waren. Die Hauptsiedlung wurde auf einem ruhenden Ausläufer errichtet und wird größtenteils von den Nachkommen von Robo-Jockeys bewohnt, die in den Raffinerien eine neue Arbeit gefunden haben. Das Staatswesen wird durch die gemeinsame Vereinbarung mehrerer von Kazeron dominierter Industriekonzerne kontrolliert, ist jedoch aufgrund der mit einer Mitgliedschaft verbundenen Kosten selbst kein Mitglied der Persean League.",,,
station_thulian_raiders,CUSTOM,"Das Thule-System ist übersät mit Goldsuchern und Kleingräbern, die der unterdrückenden Machtgier der aristokratischen Stratokratie von Kazeron entflohen sind, um in den Erzvorkommen und Gasen der vielen Ringsysteme nach Unabhängigkeit zu suchen. Manchmal schließen sich diese Freiberufler zusammen und wenden sich reichhaltigeren Beutezügen zu – so plagen die Thulian Raiders Kazeron schon fast so lange, wie das System von Menschen bewohnt wird.",,"Trotz gelegentlicher Razzien durch die Marine der Liga scheinen die Räuber von Thule immer wieder ein Zentrum für ihren illegalen Handel und ihre Machtgeschäfte aufzubauen. Wenn eine Gilde Räuber dafür bezahlte, eine andere zu schädigen, wer könnte das schon sagen? Diese Räuber nehmen vielleicht ein besseres Angebot ihres vermeintlichen Ziels an, während ein Flottenoffizier vielleicht wegschaut, um eine rivalisierende Gilde zu schädigen – und so geht der Kreislauf weiter.",,,
planet_horn,CUSTOM,"Horn ist eine supermassive terrestrische Welt, deren erdrückend hohe Schwerkraft sowohl die Besiedlung durch Menschen als auch die wirtschaftliche Gewinnung von Ressourcen verhindert. Nicht, dass es auf dieser Welt voller heftiger Erdbeben, riesiger schlummernder Calderas und endloser, von Meteoriteneinschlägen übersäter Ascheebenen ohnehin viel Erstrebenswertes gäbe.",,,,,
planet_athulf,CUSTOM,"Der Mond Athulf, möglicherweise ein Überbleibsel aus den frühen und gewalttätigen Entstehungsphasen von Horn, hat eine ähnliche Zusammensetzung und bietet einen bequemen Zugang zu den Erzen und Schwermetallen, die auf seinem mürrischen Mutterstern unzugänglich sind. Die Menschheit nutzte dieses Geschenk seit den Anfängen der Kolonisierung des Sektors durch Domain.",,"Athulf gilt traditionell als persönlicher Besitz des jeweiligen Königs von Fikenhild und bietet Königen, die ansonsten nicht wohlhabend sind, wichtige Einkünfte. Die Hofkleidung ist extravagant und die Noblesse oblige des Königtums ist anspruchsvoll. Die Untertanen von Athulf bilden ebenfalls einen wichtigen Stützpfeiler und bieten einem amtierenden König, wenn sie gut behandelt werden, eine starke Wählerbasis. Wenn jedoch Streiks und Unruhen die reichen Minen von Athulf verwüsten, ist dies ein klares Zeichen dafür, dass Westernesse bald einen neuen König haben wird. ",,,
planet_fikenhild,CUSTOM,"Dieser kleine Ozeanmond ist das politische Zentrum des Systems, Sitz des Königs von Westernesse und Vertreter in der Liga. Die fünf großen schwebenden Arkologien von Fikenhild glänzen Tag und Nacht und sind bekannt dafür, dass sie mehrere Dutzend hochkompetitive Holo-Unterhaltungsstudios beherbergen.",,"Das System von Westernesse wird traditionell von einem vom Volk gewählten „König“ regiert, dessen Hofhaltung – die Ausübung bestimmter wichtiger exekutiver und judikativer Funktionen – im lokalen System als Unterhaltung übertragen wird. Es wird als unerlässlich angesehen, dass der König von Westernesse weise, gerecht und vor allem unterhaltsam ist. Die meisten potenziellen Auswüchse des Systems werden durch eine Kultur der abwechselnd ausgelassenen und sentimentalen Publikumsbeteiligung eingeschränkt; der König ist zwar mächtig, aber die Herzen der Menschen sind unbeständig und können durch eine ausreichend überzeugende Gegendarstellung gegen den König aufgebracht werden.",,,
planet_suddene,CUSTOM,"Suddene wurde bei den ersten Untersuchungen des Systems als sekundärer Terraforming-Kandidat eingestuft und ist eine Wüstenwelt ohne geschlossenen Wasserkreislauf. Die während des Terraformings vor dem Zusammenbruch entstandenen Meere sickern langsam in tiefe Grundwasserleiter, werden kleiner, salziger und für jede nachfolgende Meta-Generation von genmodifiziertem Krill giftig. Schätzungen zufolge ist der vollständige ökologische Zusammenbruch nur noch ein oder zwei Jahrhunderte entfernt. Die Einheimischen von Suddene werden in Fikenhilds Holo-Romanen typischerweise als fatalistische Romantiker dargestellt.",,"Die Terraformung von Suddene und die damit einhergehenden Wasser bringenden Kometen wurden nach dem Zusammenbruch schnell aufgegeben, da die verbliebenen Behörden ihre Ressourcen auf das reine Überleben konzentrierten. Aufgrund fehlender Infrastruktur und Bevölkerung war Suddene in wirtschaftlichen und politischen Angelegenheiten stets widerwillig Fikenhild untergeordnet. Reformen eines kürzlich verstorbenen Königs von Westernesse haben das Wahlrecht geöffnet und Suddenes erbitterte Rebellen zu widerspenstigen Störern der Systempolitik gemacht.",,,
planet_ailmar,CUSTOM,"Ailmar ist eine kalte und unwirtliche Welt, wurde jedoch aufgrund seines noch bestehenden Vulkanismus von einem frühen Sporenraumschiff für die Besiedlung ausgewählt. Als die Menschen im Westernesse-System ankamen, fanden sie eine Welt aus leblosen Hochländern vor, die von Eisstürmen glatt geschliffen waren. Aber das Leben fand kleine Täler und Schluchten und sogar Wälder aus Genmod-Lärchen-6, die sich in vulkanischen Gebieten angesiedelt hatten. Das Leben auf Ailmar ist hart, aber es ist eine Welt, die trotz aller Widrigkeiten voller Leben ist.",,"Ailmar, das bereits vor dem Zusammenbruch industrialisiert war, konnte seine Unabhängigkeit vom Königreich Westernesse bewahren, indem es Kompromisse mit verschiedenen konkurrierenden Mächten außerhalb des Systems einging, darunter die Luddic-Kirche und gelegentlich auch Piraten, darunter sogar eine vorübergehende Allianz mit dem Kriegsherrn Leonis. Die Ailmarener sind die Hauptgegner in Fikenhilds Holo-Unterhaltung und werden als ebenso stoisch wie verräterisch dargestellt. ",,,
